stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
COMZODo,3279,COMPTON RD & ZODIAC DR,,39.233677,-84.565268,,,,,,0
COMZODi,3278,COMPTON RD & ZODIAC DR,,39.233534,-84.565513,,,,,,0
GALSAVe,3550,GALBRAITH RD & SAVANNAH AVE,W GALBRAITH RD & GRACE AVE,39.217994,-84.553597,,,,,,0
ADAHARi,3955,ADAMS RD & HARRISON AVE,,39.23711,-84.548951,,,,,,0
HARHASi,3952,HARRISON AVE & HASTINGS AVE,,39.236173,-84.5493,,,,,,0
COMWERo,3557,COMPTON RD & WERNER AVE,,39.232851,-84.552265,,,,,,0
COMWERi,3556,COMPTON RD & WERNER AVE,,39.232682,-84.552195,,,,,,0
COMFORo,3560,COMPTON RD & FOREST AVE,,39.233203,-84.557784,,,,,,0
COMFORi,3558,COMPTON RD & FOREST AVE,,39.23306,-84.558088,,,,,,0
COMCOMo,3561,COMPTON RD & COMPTON LAKE DR,,39.233299,-84.559351,,,,,,0
COMCOMi,3559,COMPTON RD & COMPTON LAKE DR,,39.233156,-84.559643,,,,,,0
COMRANo,3277,COMPTON RD & RANCHILL DR,,39.23351,-84.562567,,,,,,0
COMRANi,3276,COMPTON RD & RANCHILL DR,,39.233367,-84.562835,,,,,,0
COMCOOo,2957,COMPTON RD & COOGAN DR,,39.234064,-84.570226,,,,,,0
COM2433i,3280,COMPTON RD 2433,,39.233824,-84.569302,,,,,,0
ROBWESo,1852,ROBB AVE & WEST CT,,39.157062,-84.619336,,,,,,0
ROBBRIi,1849,ROBB AVE & BRIDGETOWN RD,ROBB AVE & WEST CT,39.157322,-84.619056,,,,,,0
ROBLORo,1843,ROBB AVE & LORA AVE,,39.156554,-84.619452,,,,,,0
ROBLORi,1841,ROBB AVE & LORA AVE,,39.156349,-84.619288,,,,,,0
ROBHARo,1838,ROBB AVE & HARDING AVE,,39.154751,-84.619774,,,,,,0
ROBHARi,1830,ROBB AVE & HARDING AVE,,39.154421,-84.61961,,,,,,0
GALMEAw,3551,GALBRAITH RD & MEARL AVE,W GALBRAITH RD & MEARL AVE,39.218111,-84.552814,,,,,,0
GALBETw,3553,GALBRAITH RD & BETTS AVE,W GALBRAITH RD & LA BOITEAUX AVE,39.218348,-84.556578,,,,,,0
GALBETe,3552,GALBRAITH RD & BETTS AVE,W GALBRAITH RD & BETTS AVE,39.218196,-84.556789,,,,,,0
GALMULw,3555,GALBRAITH RD & MULBERRY ST,W GALBRAITH RD & NOBLE AVE,39.218515,-84.559174,,,,,,0
GALMULe,3554,GALBRAITH RD & MULBERRY ST,W GALBRAITH RD & MULBERRY ST,39.218363,-84.559361,,,,,,0
WOLBEEo,9010,WOLFANGEL RD & BEECHMONT AVE,WOLFANGEL RD & HAMILTON AVE,39.073224,-84.345283,,,,,,0
WOLBOWo,9012,WOLFANGEL RD & BOWEN ST,,39.074973,-84.345211,,,,,,0
WOLANDo,9014,WOLFANGEL RD & ANDERSON OAKS DR,,39.078274,-84.345277,,,,,,0
WOLEMEo,9016,WOLFANGEL RD & EMERALD GLADE LN,WOLFANGEL RD & PAWTUCKET DR,39.081915,-84.345529,,,,,,0
STAHOSo,9019,STATE RD & HOSPITAL ENTRANCE,STATE RD & PAWTUCKET DR,39.084442,-84.348921,,,,,,0
WESVILi,9349,WESTERN ROW RD & VILLAGE LAKES BLVD,,39.337224,-84.304408,,,,,,0
DALCOUe,4025,DALTON AVE & COURTLAND AVE,DALTON AVE & KENNER ST,39.111484,-84.536078,,,,,,0
DAL1455w,4024,DALTON AVE 1455,DALTON AVE & KENNER ST,39.111448,-84.5363,,,,,,0
DEPGESe,3343,DEPOT ST & GEST ST,DEPOT ST & SOUTH ST,39.107812,-84.551433,,,,,,0
DORJOSo,5220,DORCHESTER AVE & JOSEPHINE ST,,39.117955,-84.507184,,,,,,0
KEMGREo,5774,KEMPER RD & GREENLAWN AVE,W KEMPER RD & MADISON AVE,39.288668,-84.49412,,,,,,0
DORYOUi,5213,DORCHESTER AVE & YOUNG ST,DORCHESTER AVE & ALVIN ST,39.117715,-84.505982,,,,,,0
HAMHUDi,3970,HAMILTON AVE & HUDEPOHL LN,,39.247391,-84.547003,,,,,,0
HAMHUDo,3969,HAMILTON AVE & HUDEPOHL LN,,39.247043,-84.546827,,,,,,0
RIVBAUw,2209,RIVER RD & BAURICHTER ST,RIVER RD & WISCONSIN AVE,39.080672,-84.590791,,,,,,0
WIN4880o,5088,WINTON RD 4880,WINTON RD & LUDLOW AVE,39.180573,-84.519934,,,,,,0
WIN9190o,5469,WINTON RD 9190,,39.234401,-84.509451,,,,,,0
WIN9744o,5175,WINTON RD 9744,WINTON RD & FLEMING RD,39.244482,-84.51194,,,,,,0
WI10900o,4736,WINTON RD 10900,WINTON RD & CROMWELL RD,39.269039,-84.523067,,,,,,0
NORFORo,5475,NORTHLAND BLVD & FOREST PARK PLAZA,NORTHLAND BLVD & WAYCROSS RD,39.280509,-84.500712,,,,,,0
NOR417o,6047,NORTHLAND BLVD 417,NORTHLAND BLVD & ADWOOD DR,39.282148,-84.48713,,,,,,0
NOR245o,6382,NORTHLAND BLVD 245,NORTHLAND BLVD & ADWOOD DR,39.28291,-84.478145,,,,,,0
UNIBURw,5306,UNIVERSITY AVE & BURNET AVE,E UNIVERSITY AVE & BURNET AVE,39.132644,-84.501548,,,,,,0
UNIBELw,5308,University & Bellevue - westbound,E UNIVERSITY AVE & BELLEVUE AVE,39.13267,-84.503883,,,,,,0
UNIBELe,5304,University & Bellevue - eastbound,E UNIVERSITY AVE & GERARD ST,39.132509,-84.504338,,,,,,0
WIN9164o,5467,WINTON RD 9164,WINTON RD & COMPTON RD,39.233134,-84.509578,,,,,,0
WIN9167i,5466,WINTON RD 9167,WINTON RD & COMPTON RD,39.233116,-84.5098,,,,,,0
WIN9101i,5464,WINTON RD 9101,WINTON RD & COMPTON RD,39.231144,-84.509985,,,,,,0
WIN9007i,5167,WINTON RD & COMPTON (South),WINTON RD & COMPTON RD,39.22985,-84.510323,,,,,,0
WIN4879i,4652,WINTON RD 4879,WINTON RD & CHERRY BLOSSOM LN,39.180216,-84.520027,,,,,,0
SPR4389i,4640,SPRING GROVE AVE 4389,SPRING GROVE AVE & CRAWFORD AVE,39.16217,-84.526886,,,,,,0
CENPARi,4135,CENTRAL PKWY & PARKWAY INN,CENTRAL PKWY & CRAWFORD AVE,39.134596,-84.532281,,,,,,0
CEN1913i,4525,CENTRAL PKWY 1913,CENTRAL PKWY & BAYMILLER ST,39.118462,-84.523668,,,,,,0
EDEFULe,5537,Eden Park Dr & Fulton - eastbound,EDEN PARK DR & FULTON AVE,39.114215,-84.493547,,,,,,0
EDEFULw,5536,Eden Park Dr & Fulton - westbound,EDEN PARK DR & FULTON AVE,39.114188,-84.493337,,,,,,0
EDEKROe,5542,Eden Park Dr & Krohn Cons - eastbnd,EDEN PARK DR & FULTON AVE,39.115411,-84.490559,,,,,,0
EDEKROw,5543,Eden Park Dr & Krohn Cons - westbnd,EDEN PARK DR & FULTON AVE,39.115518,-84.490723,,,,,,0
PARLURn,5811,Park & Luray - northbound,PARK AVE & IDA AVE,39.118536,-84.487655,,,,,,0
PARLURs,5814,Park & Luray - southbound,PARK AVE & KEMPER LN,39.11891,-84.487655,,,,,,0
CEN2422o,4080,CENTRAL PKWY 2422,,39.126199,-84.533274,,,,,,0
TRISEAo,6685,TRI COUNTY SEARS,CSX RAILROAD,39.289072,-84.460889,,,,,,0
WIN9653i,5172,WINTON RD 9653,WINTON RD & PEPPER CIR,39.242252,-84.511131,,,,,,0
PETMEHe,1112,PETE ROSE WAY & MEHRING WAY,E PETE ROSE WAY & PETE ROSE WAY,39.099434,-84.503046,,,,,,0
RIV1157e,5516,RIVERSIDE DR 1157,EASTERN AVE & WHITTAKER ST,39.108184,-84.491814,,,,,,0
RIV1191e,5525,RIVERSIDE DR 1191,EASTERN AVE & BAINS ST,39.110013,-84.490427,,,,,,0
RIV1467e,5804,RIVERSIDE DR 1467,EASTERN AVE & WEEKS ST,39.112896,-84.488223,,,,,,0
EAS4717e,7718,EASTERN AVE 4717,EASTERN AVE & WORTMAN ST,39.119482,-84.418186,,,,,,0
MOHOSAe,9465,MOHAWK TL & OSAGE DR,MOHAWK TL & FERRY ST,39.177062,-84.273538,,,,,,0
LILKROw,9431,LILA AVE & KROGERS,LILA AVE & FERRY ST,39.175466,-84.281591,,,,,,0
EASVANw,6106,EASTERN AVE & VANCE ST,CONRAIL RAILROAD & CENTER ST,39.122101,-84.474209,,,,,,0
8TH1150w,4008,8TH ST 1150,W 8TH ST & DALTON AVE,39.104097,-84.535496,,,,,,0
RIV2734w,3013,RIVER RD 2734,RIVER RD & MCCONNELL ST,39.09242,-84.56197,,,,,,0
RIV3774w,2203,RIVER RD 3774,US 50,39.077986,-84.598042,,,,,,0
RIV4050w,1903,RIVER RD 4050,RIVER RD & ACCESS RD,39.076632,-84.609916,,,,,,0
RIV4228w,1607,RIVER RD 4228,RIVER RD & WOCHER AVE,39.0768,-84.616963,,,,,,0
RIV4618w,1362,RIVER RD 4618,RIVER RD & STILLE DR,39.079945,-84.631987,,,,,,0
RIV4820w,1371,RIVER RD 4820,,39.085482,-84.639784,,,,,,0
GRAHUEw,1277,GRACELY DR & HUEY AVE,,39.106372,-84.686856,,,,,,0
GRA7116w,1216,GRACELY DR 7116,GRACELY DR & WILKENS SHORT RD,39.121664,-84.700007,,,,,,0
RIV356e,1211,RIVER RD 356,THREE RIVERS PKWY,39.138345,-84.71429,,,,,,0
RIV6013e,1303,RIVER RD 6013,,39.101188,-84.677945,,,,,,0
RIV5229e,1352,RIVER RD 5229,RIVER RD & DART ST,39.09216,-84.647575,,,,,,0
RIV5125e,1348,RIVER RD 5125,RIVER RD & STILLE DR,39.089863,-84.644884,,,,,,0
RIV5009e,1342,RIVER RD 5009,RIVER RD & STILLE DR,39.086416,-84.641094,,,,,,0
RIV4615e,1366,RIVER RD 4615,RIVER RD & STILLE DR,39.082712,-84.636894,,,,,,0
RIVANSe,3307,RIVER RD & ANSONIA AVE,,39.098261,-84.556156,,,,,,0
RIV4472w,1407,RIVER RD 4472,,39.077998,-84.627104,,,,,,0
RIV5038w,1344,RIVER RD 5038,RIVER RD & STILLE DR,39.087388,-84.641878,,,,,,0
RIV5340w,1322,RIVER RD 5340,RIVER RD & WOCHER AVE,39.095622,-84.652755,,,,,,0
RIV5510w,1334,RIVER RD 5510,,39.097903,-84.659693,,,,,,0
RIV5520w,1328,RIVER RD 5520,RIVER RD & WOCHER AVE,39.097293,-84.656459,,,,,,0
RIV5624w,1331,RIVER RD 5624,RIVER RD & WOCHER AVE,39.097541,-84.657673,,,,,,0
RIV5654w,1332,RIVER RD 5654,RIVER RD & WOCHER AVE,39.097717,-84.658654,,,,,,0
RIV5674w,1333,RIVER RD 5674,RIVER RD & WOCHER AVE,39.097859,-84.659425,,,,,,0
RIV5718w,1314,RIVER RD 5718,RIVER RD & MASONIC ALY,39.099069,-84.666162,,,,,,0
RIV4837e,1367,RIVER RD 4837,RIVER RD & STILLE DR,39.082943,-84.637187,,,,,,0
RIV4855e,1369,RIVER RD 4855,RIVER RD & STILLE DR,39.084243,-84.638707,,,,,,0
RIV4203e,1605,RIVER RD 4203,RIVER RD & STILLE DR,39.076665,-84.617709,,,,,,0
RIV4133e,1603,RIVER RD 4133,RIVER RD & ANDERSON FERRY RD,39.076519,-84.613812,,,,,,0
RIV3163e,2707,RIVER RD 3163,RIVER RD & BARBOR ST,39.086787,-84.573185,,,,,,0
6THPLU,1049,6TH ST & PLUM ST,,39.101906,-84.51808,,,,,,0
8THGRAo,3065,8TH ST & GRAND AVE,W 8TH ST & GRAND AVE,39.105769,-84.560954,,,,,,0
8THKENo,2522,8TH ST & KENNEDY WAY,W 8TH ST & SUNSET AVE,39.107381,-84.587031,,,,,,0
PEDFEHo,2236,PEDRETTI AVE & FEHR RD,PEDRETTI AVE & SUNSET AVE,39.100576,-84.599271,,,,,,0
PEDDOMo,2216,PEDRETTI AVE & DOMINIC DR,PEDRETTI AVE & DELHI RD,39.093294,-84.599955,,,,,,0
MTAROBo,1912,MT. ALVERNO RD & ROBBEN LN,MT ALVERNO RD & BOB DR,39.089981,-84.602316,,,,,,0
MTAROBi,1911,MT ALVERNO RD & ROBBEN LN,,39.089874,-84.602013,,,,,,0
DEL5314o,1614,DELHI RD 5314,DELHI RD & MARBILL LN,39.093705,-84.619001,,,,,,0
DEL5504o,1420,DELHI RD 5504,DELHI RD & APPLECREEK CT,39.094218,-84.627964,,,,,,0
DELWOOo,1377,DELHI RD & WOODLAND RIDGE DR,DELHI RD & APPLECREEK CT,39.095433,-84.632472,,,,,,0
DELMATo,1354,DELHI RD & MATTINGLY BLVD,,39.096625,-84.640259,,,,,,0
BEN6004o,1359,BENDER RD 6004,BENDER RD & MATTINGLY BLVD,39.1019,-84.649599,,,,,,0
BEN5999i,1358,BENDER RD 5999,BENDER RD & HIGHVIEW DR,39.102309,-84.650639,,,,,,0
DELMATi,1384,DELHI RD & MATTINGLY BLVD,,39.09643,-84.639698,,,,,,0
DELNEEi,1382,DELHI RD & NEEB RD,,39.096237,-84.63748,,,,,,0
DEL5673i,1380,DELHI RD 5673,DELHI RD & NEEB RD,39.09607,-84.636126,,,,,,0
DEL5629i,1378,DELHI RD 5629,DELHI RD & KATIEBUD DR,39.095627,-84.633861,,,,,,0
PEDMAYi,2228,PEDRETTI AVE & MAYHEW AVE,,39.095731,-84.599587,,,,,,0
PED8THi,2254,PEDRETTI AVE & 8TH ST,PEDRETTI AVE & W 8TH ST,39.108768,-84.598204,,,,,,0
DEL5656o,1381,DELHI RD 5656,,39.096124,-84.635275,,,,,,0
PED460i,2232,PEDRETTI AVE 460,PEDRETTI AVE & HERZOG PL,39.098622,-84.59929,,,,,,0
SYLLINo,1458,SYLVED LN & LINNEHILL LN,,39.132862,-84.621411,,,,,,0
MUD3650i,1467,MUDDYCREEK RD 3650,MUDDY CREEK RD & CHILI HILL DR,39.135548,-84.620718,,,,,,0
SYL1965i,1445,SYLVED LN 1965,SYLVED LN & FAYCREST DR,39.127935,-84.622134,,,,,,0
SYLSIDi,1441,SYLVED LN & SIDNEY AVE,SYLVED LN & FAYCREST DR,39.126936,-84.622249,,,,,,0
COVWESi,1958,COVEDALE AVE & WESTERN HILLS AVE,,39.121158,-84.606929,,,,,,0
HAM5400o,3802,HAMILTON AVE 5400,,39.188316,-84.54572,,,,,,0
COM2430o,3281,COMPTON RD 2430,,39.233844,-84.567384,,,,,,0
COM3370o,2480,COMPTON RD 3370,,39.23744,-84.590846,,,,,,0
HAMROOo,3285,HAMILTON AVE & ROOSEVELT AVE,,39.2736,-84.562075,,,,,,0
HAMMACi,3947,HAMILTON AVE & MCMAKIN ST,,39.233604,-84.548209,,,,,,0
COMHAMi,3945,COMPTON RD & HAMILTON AVE,,39.232435,-84.548441,,,,,,0
COLKIPi,2933,COLERAIN AVE & KIPLING AVE,COLERAIN AVE & ROBERS AVE,39.2003,-84.579454,,,,,,0
LUDMIDi,4612,LUDLOW AVE & MIDDLETON AVE,,39.143865,-84.522461,,,,,,0
GOV8805,9229,GOVERNORS HILL DR 8805,CHAPELSQUARE DR & GOVERNORS HILL DR,39.287477,-84.319591,,,,,,0
DUK 911I,9338,DUKE BLVD 9111,,39.30378,-84.303181,,,,,,0
DUK8890,9340,DUKE BLVD 8990,,39.306937,-84.301583,,,,,,0
DUK8858,9341,DUKE BLVD 8858,,39.309313,-84.304083,,,,,,0
ANTHEM,9343,ANTHEM,DUKE BLVD,39.309571,-84.303252,,,,,,0
WESHOPo,9348,WESTERN ROW RD & HOPE CHURCH,,39.337183,-84.308295,,,,,,0
WESLENSo,9424,WESTERN ROW RD & LENCRAFTERS LN,,39.336824,-84.297477,,,,,,0
WESCINo,9454,WESTERN ROW RD & CINTAS BLVD,,39.33633,-84.287256,,,,,,0
FIE9430,9330,FILEDS ERTEL ROW 9430,FIELDS ERTEL RD & ARBOR-MONTGOMERY LN,39.290965,-84.301191,,,,,,0
WESCINi,9455,WESTERN ROW RD & CINTAS BLVD,,39.336518,-84.287057,,,,,,0
WESLENi,9425,WESTERN ROW RD & LENCRAFTERS LN,,39.336948,-84.296329,,,,,,0
WESHOPi,9350,WESTERN ROW RD & HOPE CHURCH,,39.337362,-84.308646,,,,,,0
FIEWATo,9335,FIELDS ERTEL RD & WATERSTONE BLVD,FIELDS ERTEL RD & GOVERNORS HILL DR,39.292158,-84.306993,,,,,,0
IRWMASi,9248,IRWIN SIMPSON RD & MASON MONTGOMERY,IRWIN-SIMPSON RD,39.309902,-84.312767,,,,,,0
DUK8891i,9339,DUKE BLVD 8891,DUKE BLVD & SOCIALVILLE-FOSTER RD,39.306571,-84.301514,,,,,,0
MASMERi,9240,MASON MONTGOMERY RD & MERTEN DR,MASON-MONTGOMERY RD & SOCIALVILLE-FOSTER RD,39.29735,-84.315281,,,,,,0
FIEROYi,9231,FIELDS ERTEL RD & ROYAL POINT DR,FIELDS ERTEL RD & KINGS AUTOMALL DR,39.292402,-84.310702,,,,,,0
FIEWATi,9334,FIELDS ERTEL RD & WATERSTONE BLVD,FIELDS ERTEL RD & ROYAL POINT DR,39.292042,-84.30718,,,,,,0
MON12095,9325,MONTGOMERY RD 12095,MONTGOMERY RD & ARBOR-MONTGOMERY LN,39.28902,-84.301838,,,,,,0
MONHAPi,9140,MONTGOMERY RD & HARPERS POINT,MONTGOMERY RD & E KEMPER RD,39.270354,-84.329071,,,,,,0
MON10981,9116,MONTGOMERY RD 10981,MONTGOMERY RD & RAMP,39.262891,-84.336474,,,,,,0
BAL2225i,3165,BALTIMORE AVE 2225,2225 BALTIMORE AVE & WERON LN,39.146506,-84.563138,,,,,,0
CEN12THi,4828,CENTRAL PKWY & 12TH STREET,CENTRAL PKWY & SHUTE ALY,39.107642,-84.519709,,,,,,0
GLE2614o,3356,GLENWAY AVE 2614,GLENWAY AVE & MATSON PL,39.11062,-84.554753,,,,,,0
RIV5640w,1321,RIVER RD 5640,RIVER RD & WOCHER AVE,39.094973,-84.651702,,,,,,0
RIV5495w,1330,RIVER RD 5495,,39.097452,-84.657148,,,,,,0
RIV5666w,1310,RIVER RD 5666,,39.098406,-84.662473,,,,,,0
RIVE5666,1308,RIVER RD 5666,,39.098309,-84.661947,,,,,,0
GRACISw,1272,GRACELY DR & CIST ST,,39.104095,-84.683172,,,,,,0
RIV4848w,1368,RIVER RD 4848,US 50,39.082712,-84.636556,,,,,,0
RIV4934w,1370,RIVER RD 4934,RIVER RD & WOCHER AVE,39.084484,-84.638685,,,,,,0
RIV5010w,1343,RIVER RD 5010,RIVER RD & STILLE DR,39.087183,-84.641656,,,,,,0
RIV3304w,2702,RIVER RD 3304,RIVER RD & MCWILLIAMS ST,39.085807,-84.579402,,,,,,0
THR7524i,1238,THREE RIVERS PKWY 7524,THREE RIVERS PKWY & RIVER RD,39.134297,-84.708997,,,,,,0
WWMPARKo,1519,WESTERNWOODS MALL & PARKCREST LN,PARKCREST LN & JANLIN CT,39.148272,-84.620692,,,,,,0
PARKFIEo,1521,PARKCREST LN & FIELDCREST DR,,39.148441,-84.620587,,,,,,0
BEE6531o,8739,BEECHMONT AVE 6531,BEECHMONT AVE & JANLIN CT,39.085422,-84.377285,,,,,,0
BEE2351o,8461,BEECHMONT AVE 2351,BEECHMONT AVE & JANLIN CT,39.098471,-84.387276,,,,,,0
BEE6775o,8729,BEECHMONT AVE 6775,BEECHMONT AVE & JANLIN CT,39.080736,-84.372377,,,,,,0
BEE6841o,8721,BEECHMONT AVE 6841,BEECHMONT AVE & JANLIN CT,39.079512,-84.370652,,,,,,0
BEE7125o,8913,BEECHMONT AVE 7125,BEECHMONT AVE & JANLIN CT,39.073878,-84.362572,,,,,,0
BEETOWNo,9005,BEECHMONT AVE & TOWNE CENTER WY,BEECHMONT AVE & FOREST RD,39.072699,-84.347139,,,,,,0
8MIWINo,9126,EIGHT MILE RD & WINSTONE CT,EIGHT MILE RD & CHERRY LN,39.074678,-84.322357,,,,,,0
8MISUMHo,9133,EIGHT MILE RD & SUMMIT HILLS SWIM,EIGHT MILE RD & CHERRY LN,39.08451,-84.322236,,,,,,0
8MI1722o,9131,EIGHT MILE RD 1722,,39.08194,-84.322474,,,,,,0
BEE6900i,8920,BEECHMONT AVE 6900,BEECHMONT AVE & CHERRY LN,39.078869,-84.368925,,,,,,0
BEE6774i,8730,BEECHMONT AVE 6774,BEECHMONT AVE & CHERRY LN,39.080896,-84.372284,,,,,,0
PRE3710o,3185,PRESIDENT DR 3710,PRESIDENT DR & FARADAY RD,39.152825,-84.561094,,,,,,0
DAL1909i,4046,DALTON AV 1909,DALTON AVE & FARADAY RD,39.11798,-84.535562,,,,,,0
BEE6881o,8921,BEECHMONT AVE 6881,,39.078967,-84.369532,,,,,,0
RIV4673e,1363,RIVER RD 4673,RIVER RD & STILLE DR,39.080353,-84.633096,,,,,,0
BEE5208i,8151,BEECHMONT AVE 5208,,39.106487,-84.397624,,,,,,0
CROCROW,7375,CROWNE POINT DR & CROWNE POINT PL,CROWNE PT & CINCINNATI DAYTON RD,39.265813,-84.435264,,,,,,0
RIV6060o,1268,RIVER ROAD 6060,RIVER RD & CINCINNATI DAYTON RD,39.102352,-84.680201,,,,,,0
THR5725o,1237,THREE RIVERS PARKWAY 5725,THREE RIVERS PKWY & RIVER RD,39.134048,-84.708669,,,,,,0
DALSHERo,4033,DALTON & SHERMAN AVENUES,DALTON AVE & SHERMAN AVE,39.115142,-84.53564,,,,,,0
SPRCOLo,3667,SPRING GROVE AVE & COLERAIN AVE,,39.154253,-84.541954,,,,,,0
MITESTo,5052,W MITCHELL AVE & ESTE AVE,W MITCHELL AVE & CLIFTON AVE,39.170405,-84.51442,,,,,,0
EST4530o,5059,ESTE AVE 4530,ESTE AVE & CLIFTON AVE,39.172031,-84.512203,,,,,,0
DAL8642o,4354,DALY RD 8642,DALY RD & HEMPSTEAD DR,39.224037,-84.530191,,,,,,0
WINTOPi,5090,WINNESTE AVE & TOP RIDGE PL,WINNESTE AVE & DUTCH COLONY DR,39.181926,-84.512435,,,,,,0
EST4531i,5058,ESTE AVE 4531,ESTE AVE & EAST EPWORTH AVE,39.172021,-84.512541,,,,,,0
SPRIMILi,3666,SPRING GROVE AVE & MILLCREEK RD,SPRING GROVE AVE & W MITCHELL AVE,39.15361,-84.542549,,,,,,0
CENT12Ti,4436,CENTRAL AVE & W. 12TH ST,CENTRAL AVE & W 12TH ST,39.10723,-84.520993,,,,,,0
KEMENTi,7654,KEMPER RD & ENTERPRISE PARK DR,E KEMPER RD & ENTERPRISE DR,39.283925,-84.424114,,,,,,0
MOS12011,7661,MOSTELLER RD 12011,MOSTELLER RD & ENTERPRISE DR,39.293741,-84.428688,,,,,,0
KEM3160,7859,KEMPER RD 3160,E KEMPER RD & ROCKFIELD CT,39.283603,-84.417925,,,,,,0
KEM2670,7656,KEMPER RD 2670,E KEMPER RD & ENTERPRISE DR,39.284077,-84.42677,,,,,,0
KEMENTw,7853,KEMPER RD & ENTERPRISE AVE,E KEMPER RD & ENTERPRISE AVE,39.283487,-84.415175,,,,,,0
DAL6423i,4280,DALY RD 6423,DALY RD & HOLLYWOOD AVE,39.205699,-84.532095,,,,,,0
NORTAHi,4260,W NORTH BEND RD & TAHITI DR,,39.201917,-84.530805,,,,,,0
WOO120e,9403,WOOSTER PK 120,WOOSTER PIKE & FERRY ST,39.169589,-84.299944,,,,,,0
MAINKRG1,9443,MAIN ST & KROGER,MAIN ST & FERRY ST,39.177527,-84.281844,,,,,,0
MAINKRG2,9444,MAIN ST & KROGER,MAIN ST & FERRY ST,39.177704,-84.280733,,,,,,0
MAIMIDe,9470,MAIN ST MIDDLE BLOCK,MAIN ST & FERRY ST,39.179771,-84.277925,,,,,,0
CREMIDe,9472,CRESTVIEW DR MIDDLE BLOCK,CRESTVIEW DR & FERRY ST,39.180205,-84.275471,,,,,,0
WOO25w,9405,WOOSTER PK 25,WOOSTER PIKE & FERRY ST,39.171222,-84.299345,,,,,,0
WOO119w,9404,WOOSTER PK 119,WOOSTER PIKE & FERRY ST,39.169946,-84.29999,,,,,,0
WOO960w,9209,WOOSTER PK 960,WOOSTER PIKE & WRENWOOD LN,39.159222,-84.318324,,,,,,0
WOOWILLw,9113,WOOSTER RD & WILLOW RUN LN,WOOSTER RD & WRENWOOD LN,39.148715,-84.33204,,,,,,0
WOO3812w,8927,WOOSTER PK 3812,WOOSTER RD & SPRING ST,39.144108,-84.365935,,,,,,0
RIVVANw,6104,RIVERSIDE DR & VANCE ST,EASTERN AVE & VANCE ST,39.121886,-84.474606,,,,,,0
COLBEEo,7723,COLUMBIA PKWY & BEECHMONT AVE,,39.12074,-84.418279,,,,,,0
MONHAMo,8021,MONTGOMERY RD & HAMPTON DR,MONTGOMERY RD & BELKENTON AVE,39.190316,-84.409078,,,,,,0
MONPARo,8032,MONTGOMERY RD & PARKVIEW LN,,39.19242,-84.40327,,,,,,0
PLA6930o,8041,PLAINFIELD RD 6930,PLAINFIELD RD & PARKVIEW LN,39.194632,-84.400371,,,,,,0
BLUGLENo,8312,BLUE ASH AVE & GLENWAY AVE,,39.19961,-84.397868,,,,,,0
BLU8216o,8339,BLUE ASH AVE 8216,BLUE ASH AVE & BLUE ASH RD,39.209449,-84.390043,,,,,,0
COO7777o,8985,COOPER RD 7777,COOPER RD & COOPER LN,39.226734,-84.357625,,,,,,0
MON9500o,8989,MONTGOMERY RD 6500,MONTGOMERY RD & TAULMAN ALY,39.228552,-84.3538,,,,,,0
MO11363,9141,MONTGOMERY RD 11363,MONTGOMERY RD & HARPERS PT,39.271584,-84.32818,,,,,,0
FIEARBi,9328,FIELDS ERTEL RD & ARBOR OF MONTGOMERY LN,FIELDS ERTEL RD & ARBOR-MONTGOMERY LN,39.290823,-84.301835,,,,,,0
MO12131i,9418,MONTGOMERY RD 12131,MONTGOMERY RD & ARBOR-MONTGOMERY LN,39.290303,-84.299765,,,,,,0
KEN7295i,8606,KENWOOD RD 7295,KENWOOD RD & MONTGOMERY RD,39.196258,-84.380796,,,,,,0
MO9765i,8993,MONTGOMERY RD 9765,MONTGOMERY RD & BUNKER HILL LN,39.233708,-84.351666,,,,,,0
BLUWOOi,8633,BLUE ASH RD & WOODLAWN,BLUE ASH AVE & SPENCER AVE,39.210288,-84.389856,,,,,,0
BLUOLEi,8317,BLUE ASH AVE & OLEARY AVE,BLUE ASH AVE & ORCHARD LN,39.201733,-84.396254,,,,,,0
PLA6962i,8040,PLANIFIELD RD 6962,PLAINFIELD RD & SOUTH AVE,39.194418,-84.400605,,,,,,0
KEN7875o,8828,KENWOOD RD 7875,KENWOOD RD & HAPPINESS WAY,39.20353,-84.379867,,,,,,0
KUGWILo,8636,KUGLER MILL RD & WILTON RD,KUGLER MILL RD & WILTON AVE,39.211203,-84.3802,,,,,,0
5THFOUi,1041,5TH ST & FOUNTAIN SQUARE,,39.10108,-84.512116,,,,,,0
MONTTOWi,9447,MONTGOMERY RD & TOWNSELY DR,SR 3,39.304398,-84.282066,,,,,,0
MADIVANo,7543,MADISON RD & VANDECAR WY,MADISON RD & RIDGE AVE,39.157662,-84.422498,,,,,,0
CHF5050i,7949,KINGSLEY DR NE,,39.170079,-84.404495,,,,,,0
KIN5093i,7944,KINGSLEY DR 5093,KINGSLEY DR & CAMBERWELL RD,39.168901,-84.404834,,,,,,0
MAD5207o,7935,MADISON RD 5207,MADISON RD & RED BANK EXPY,39.161433,-84.405807,,,,,,0
ERISTJo,7459,ERIE AVE & SAINT JOHNS AVE,ERIE AVE & DELTA AVE,39.137935,-84.42632,,,,,,0
