"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"10165","0","Delaware Xing at Madison - Out","","38.932022","-84.545067","Transit Authority of Northern Kentucky","","0",""
"10167","0","Main at 9th Covington - In","","39.080225","-84.517505","Transit Authority of Northern Kentucky","","0",""
"100735","0","Empire at Dixie - Out","","38.976113","-84.618903","Transit Authority of Northern Kentucky","","0",""
"25065","0","Winston at 42nd - In","","39.042333","-84.505904","Transit Authority of Northern Kentucky","","0",""
"100730","0","Dixie at Industrial - Out","","38.979581","-84.619811","Transit Authority of Northern Kentucky","","0",""
"25060","0","Winston at 43rd - In","","39.041232","-84.506498","Transit Authority of Northern Kentucky","","0",""
"100505","0","Pike at Lee - In","","39.079344","-84.516133","Transit Authority of Northern Kentucky","","0",""
"25075","0","Winston at 40th - In","","39.04381","-84.505047","Transit Authority of Northern Kentucky","","0",""
"100740","0","Empire at Dixon - Out","","38.973292","-84.623492","Transit Authority of Northern Kentucky","","0",""
"100500","0","Bullock at W-Pike","","39.077247","-84.520663","Transit Authority of Northern Kentucky","","0",""
"25070","0","Winston at 41st - In","","39.043262","-84.505372","Transit Authority of Northern Kentucky","","0",""
"100745","0","Empire at Empire Connector - Out","","38.970973","-84.628842","Transit Authority of Northern Kentucky","","0",""
"19OSUM","0","19th at Summer Hill","","39.079976","-84.482131","Transit Authority of Northern Kentucky","","0",""
"25040","0","Winston at Janet - In","","39.038803","-84.50788","Transit Authority of Northern Kentucky","","0",""
"100715","0","Dixie at Pinehurst - Out","","38.986517","-84.621805","Transit Authority of Northern Kentucky","","0",""
"25285","0","Greenup at 5th - In","","39.086149","-84.507394","Transit Authority of Northern Kentucky","","0",""
"25045","0","Latonia Kroger - In","","39.04118","-84.508818","Transit Authority of Northern Kentucky","","0",""
"100710","0","Dixie at Riehl - Out","","38.989474","-84.622717","Transit Authority of Northern Kentucky","","0",""
"25280","0","Greenup at 6th - In","","39.085005","-84.507107","Transit Authority of Northern Kentucky","","0",""
"25050","0","43rd at Winston - In","","39.041611","-84.507512","Transit Authority of Northern Kentucky","","0",""
"100725","0","7970 Dixie Highway - Out","","38.981423","-84.620326","Transit Authority of Northern Kentucky","","0",""
"25055","0","Winston at Doris - In","","39.040291","-84.507033","Transit Authority of Northern Kentucky","","0",""
"100720","0","7950 Dixie Highway - Out","","38.982929","-84.620683","Transit Authority of Northern Kentucky","","0",""
"25290","0","4th at Scott - In","","39.087378","-84.509203","Transit Authority of Northern Kentucky","","0",""
"100780","0","US 42 at Lacresta - Out","","38.983015","-84.644859","Transit Authority of Northern Kentucky","","0",""
"25260","0","Greenup at Robbins - In","","39.08044","-84.505937","Transit Authority of Northern Kentucky","","0",""
"25265","0","Greenup at 9th - In","","39.081681","-84.506243","Transit Authority of Northern Kentucky","","0",""
"100530","0","Madison at Seventh - In","","39.082994","-84.509945","Transit Authority of Northern Kentucky","","0",""
"100775","0","7960 US 42 - Out","","38.988922","-84.638929","Transit Authority of Northern Kentucky","","0",""
"100535","0","Madison at 6th - In","","39.084564","-84.510358","Transit Authority of Northern Kentucky","","0",""
"100790","0","1870 Mall Road - Out","","38.983424","-84.650066","Transit Authority of Northern Kentucky","","0",""
"100550","0","Mall at Plaza - In","","38.991418","-84.651691","Transit Authority of Northern Kentucky","","0",""
"226MAN","0","226 Main Out","","39.07742","-84.490788","Transit Authority of Northern Kentucky","","0",""
"25270","0","Greenup at 8th - In","","39.082645","-84.506491","Transit Authority of Northern Kentucky","","0",""
"25275","0","Greenup at 7th - In","","39.083859","-84.506816","Transit Authority of Northern Kentucky","","0",""
"25035","0","Winston at Church - In","","39.037276","-84.509048","Transit Authority of Northern Kentucky","","0",""
"100540","0","Madison at 4th - In","","39.086978","-84.510936","Transit Authority of Northern Kentucky","","0",""
"100541","0","Fourth at Madison - In","","39.087099","-84.510977","Transit Authority of Northern Kentucky","","0",""
"100542","0","Fourth at Russell - In","","39.086618","-84.514094","Transit Authority of Northern Kentucky","","0",""
"100300","0","Florence Wal-Mart - In","","39.009336","-84.650083","Transit Authority of Northern Kentucky","","0",""
"100785","0","US 42 at Diane - Out","","38.982395","-84.647276","Transit Authority of Northern Kentucky","","0",""
"100545","0","Mall Road at Cayton - In","","38.994031","-84.653233","Transit Authority of Northern Kentucky","","0",""
"100305","0","Meijer Drive at Woodspoint - In","","39.008385","-84.640934","Transit Authority of Northern Kentucky","","0",""
"25245","0","Greenup at Pleasant - In","","39.076212","-84.504846","Transit Authority of Northern Kentucky","","0",""
"25005","0","3475 Valley Plaza - In","","39.033717","-84.535396","Transit Authority of Northern Kentucky","","0",""
"100515","0","Eighth at Russell - In","","39.081695","-84.513072","Transit Authority of Northern Kentucky","","0",""
"25240","0","Greenup at Byrd - In","","39.075089","-84.504542","Transit Authority of Northern Kentucky","","0",""
"25001","0","3470 Valley Plaza - Out","","39.033609","-84.535692","Transit Authority of Northern Kentucky","","0",""
"100750","0","7575 Empire Drive - Out","","38.972912","-84.631325","Transit Authority of Northern Kentucky","","0",""
"100510","0","Pike at Holman - In","","39.080398","-84.515105","Transit Authority of Northern Kentucky","","0",""
"100755","0","7605 Empire - Out","","38.974438","-84.632033","Transit Authority of Northern Kentucky","","0",""
"100770","0","Industrial at Hillcrest - In","","38.986097","-84.635413","Transit Authority of Northern Kentucky","","0",""
"25250","0","Greenup at MLK - In","","39.078113","-84.505344","Transit Authority of Northern Kentucky","","0",""
"25010","0","3441 Valley Plaza - In","","39.035362","-84.53358","Transit Authority of Northern Kentucky","","0",""
"25255","0","Greenup at 11th - In","","39.079085","-84.505571","Transit Authority of Northern Kentucky","","0",""
"100760","0","Empire at Industrial - Out","","38.978495","-84.630369","Transit Authority of Northern Kentucky","","0",""
"100520","0","Eighth at Washington - In","","39.081936","-84.511403","Transit Authority of Northern Kentucky","","0",""
"902","0","Latonia at W 28th - In","","39.049732","-84.515249","Transit Authority of Northern Kentucky","","0",""
"903","0","W 28th at Latonia - Out","","39.049794","-84.515108","Transit Authority of Northern Kentucky","","0",""
"904","0","Latonia at W Southern - Out","","39.049113","-84.514645","Transit Authority of Northern Kentucky","","0",""
"100765","0","Industrial at Carole - Out","","38.982882","-84.633788","Transit Authority of Northern Kentucky","","0",""
"905","0","W Southern at Aberdeen - In","","39.048742","-84.514093","Transit Authority of Northern Kentucky","","0",""
"100525","0","Eighth at Madison - In","","39.082136","-84.510002","Transit Authority of Northern Kentucky","","0",""
"906","0","W Southern at Watson - In","","39.048592","-84.512975","Transit Authority of Northern Kentucky","","0",""
"907","0","W Southern at Watson - Out","","39.048739","-84.513234","Transit Authority of Northern Kentucky","","0",""
"908","0","W Southern at W 32nd - In","","39.048441","-84.512013","Transit Authority of Northern Kentucky","","0",""
"909","0","W Southern at Rosina - Out","","39.048519","-84.511457","Transit Authority of Northern Kentucky","","0",""
"100460","0","Dixie at Ashwood Circle - In","","39.059979","-84.540713","Transit Authority of Northern Kentucky","","0",""
"100220","0","Turfway at Drexel - In","","39.008847","-84.623959","Transit Authority of Northern Kentucky","","0",""
"300915","0","Newport Shopping Center - In","","39.083212","-84.480468","Transit Authority of Northern Kentucky","","0",""
"30145","0","Madison at Sterrett - Out","","39.064095","-84.505228","Transit Authority of Northern Kentucky","","0",""
"30144","0","Dixie at White Pine - Out","","38.952488","-84.62142","Transit Authority of Northern Kentucky","","0",""
"30147","0","Highland at Kyles - Out","","39.051853","-84.534143","Transit Authority of Northern Kentucky","","0",""
"30146","0","Phelps at Welsh - Out","","39.05851","-84.513552","Transit Authority of Northern Kentucky","","0",""
"30141","0","Dudley at Winterbourne - Out","","39.018319","-84.545761","Transit Authority of Northern Kentucky","","0",""
"910","0","W Southern at Clifford - In","","39.048202","-84.510101","Transit Authority of Northern Kentucky","","0",""
"100210","0","Dixie at Kentaboo - Out","","39.006558","-84.614066","Transit Authority of Northern Kentucky","","0",""
"911","0","W Southern at Clifford - Out","","39.04834","-84.510172","Transit Authority of Northern Kentucky","","0",""
"100695","0","Main at Christian - Out","","39.000423","-84.627282","Transit Authority of Northern Kentucky","","0",""
"912","0","W 34th at Beech - Out","","39.048303","-84.508582","Transit Authority of Northern Kentucky","","0",""
"913","0","W Southern at Eugenia - In","","39.048069","-84.509072","Transit Authority of Northern Kentucky","","0",""
"100455","0","Dixie at Fortside - In","","39.056551","-84.545733","Transit Authority of Northern Kentucky","","0",""
"914","0","W 34th at Graff - In","","39.048829","-84.507075","Transit Authority of Northern Kentucky","","0",""
"30149","0","W 34th at Graff - Out","","39.049043","-84.506963","Transit Authority of Northern Kentucky","","0",""
"100215","0","Dixie at Turfway - Out","","39.004612","-84.620036","Transit Authority of Northern Kentucky","","0",""
"915","0","Decoursey at 34th - Out","","39.050586","-84.503241","Transit Authority of Northern Kentucky","","0",""
"30148","0","Decoursey at W 36th - Out","","39.048811","-84.503268","Transit Authority of Northern Kentucky","","0",""
"916","0","W 34th at Caroline - In","","39.04939","-84.505897","Transit Authority of Northern Kentucky","","0",""
"917","0","W 34th at Caroline - Out","","39.049448","-84.506029","Transit Authority of Northern Kentucky","","0",""
"BGRELE","0","Bluegrass at Alexandria In","","39.0752","-84.477016","Transit Authority of Northern Kentucky","","0",""
"918","0","Caroline at W Southern - In","","39.04766","-84.504912","Transit Authority of Northern Kentucky","","0",""
"919","0","W Southern at Caroline - In","","39.047444","-84.504383","Transit Authority of Northern Kentucky","","0",""
"100470","0","Dixie at Hilton - In","","39.063637","-84.535061","Transit Authority of Northern Kentucky","","0",""
"100230","0","Steeple Chase at Turfway - Out","","39.014891","-84.631301","Transit Authority of Northern Kentucky","","0",""
"10305","0","Richwood at US 25 - In","","38.9289","-84.6272","Transit Authority of Northern Kentucky","","0",""
"30133","0","Circleport at Mineola - Out","","39.048319","-84.633732","Transit Authority of Northern Kentucky","","0",""
"30136","0","S Ft Thomas at Linden - In","","39.075351","-84.44703","Transit Authority of Northern Kentucky","","0",""
"10307","0","Dixie at Frogtown - Out","","38.931206","-84.626877","Transit Authority of Northern Kentucky","","0",""
"10306","0","Dixie at E Frogtown - In","","38.931961","-84.626569","Transit Authority of Northern Kentucky","","0",""
"10309","0","Deer Trace at Dixie - Out","","38.939436","-84.624718","Transit Authority of Northern Kentucky","","0",""
"10308","0","Dixie at Maher - In","","38.939337","-84.624549","Transit Authority of Northern Kentucky","","0",""
"920","0","Caroline at Tibbatts - Out","","39.047815","-84.504509","Transit Authority of Northern Kentucky","","0",""
"921","0","Tibbatts at W 38th - Out","","39.046499","-84.50507","Transit Authority of Northern Kentucky","","0",""
"922","0","Rittes Corner - Out","","39.046422","-84.50385","Transit Authority of Northern Kentucky","","0",""
"100465","0","Dixie at Sleepy Hollow - In","","39.063056","-84.538027","Transit Authority of Northern Kentucky","","0",""
"925","0","Decoursey at Church - In","","39.047015","-84.50285","Transit Authority of Northern Kentucky","","0",""
"30138","0","N Ft Thomas at Waterworks - Out","","39.088985","-84.44811","Transit Authority of Northern Kentucky","","0",""
"100225","0","Turfway at Curtis - Out","","39.010879","-84.627672","Transit Authority of Northern Kentucky","","0",""
"10301","0","Dixie at Chambers - Out","","38.888948","-84.608022","Transit Authority of Northern Kentucky","","0",""
"926","0","E Southern at Decoursey - In","","39.04743","-84.502979","Transit Authority of Northern Kentucky","","0",""
"30137","0","Montvale at S Ft Thomas - In","","39.077882","-84.447865","Transit Authority of Northern Kentucky","","0",""
"10300","0","Dixie at Chambers - In","","38.888925","-84.607844","Transit Authority of Northern Kentucky","","0",""
"927","0","Winston at W 39th - Out","","39.045568","-84.50443","Transit Authority of Northern Kentucky","","0",""
"30139","0","N Grand at Highland  - Out","","39.07636","-84.463305","Transit Authority of Northern Kentucky","","0",""
"100680","0","Main at Turfway - In","","39.003819","-84.621924","Transit Authority of Northern Kentucky","","0",""
"100440","0","Dixie at Pleasant Ridge - In","","39.038782","-84.557215","Transit Authority of Northern Kentucky","","0",""
"10514","0","E 3rd at Washington - Out","","39.095527","-84.493384","Transit Authority of Northern Kentucky","","0",""
"8THCEN","0","8th at Central","","39.087036","-84.495712","Transit Authority of Northern Kentucky","","0",""
"10513","0","Newport on Levee - Out","","39.094638","-84.494789","Transit Authority of Northern Kentucky","","0",""
"30122","0","28 Louie B Nunn - In","","39.034942","-84.454992","Transit Authority of Northern Kentucky","","0",""
"30125","0","Lake Side Dorms NKU - Out","","39.027535","-84.452828","Transit Authority of Northern Kentucky","","0",""
"10515","0","Dave Cowens at Park - Out","","39.097859","-84.492861","Transit Authority of Northern Kentucky","","0",""
"30120","0","StElizabeth Covington","","39.07186","-84.517929","Transit Authority of Northern Kentucky","","0",""
"100430","0","Dixie at East Lakeside - In","","39.033623","-84.565918","Transit Authority of Northern Kentucky","","0",""
"935","0","W 43rd at Winston - In","","39.041726","-84.506487","Transit Authority of Northern Kentucky","","0",""
"100675","0","Main at Banklick - In","","39.002218","-84.625775","Transit Authority of Northern Kentucky","","0",""
"936","0","Latonia Kroger - In","","39.039","-84.508","Transit Authority of Northern Kentucky","","0",""
"10510","0","Monmouth at E 9th - In","","39.088171","-84.489925","Transit Authority of Northern Kentucky","","0",""
"30127","0","2101 South Park - Out","","39.08666","-84.706237","Transit Authority of Northern Kentucky","","0",""
"100435","0","Dixie at Orphanage - In","","39.036112","-84.561033","Transit Authority of Northern Kentucky","","0",""
"30126","0","Alexandria at Crossroads - In","","39.004579","-84.424871","Transit Authority of Northern Kentucky","","0",""
"10512","0","Monmouth at E 5th - In","","39.092555","-84.494335","Transit Authority of Northern Kentucky","","0",""
"30129","0","613 Petersburg - In","","39.074054","-84.654591","Transit Authority of Northern Kentucky","","0",""
"10511","0","Monmouth at E 7th - In","","39.090562","-84.492492","Transit Authority of Northern Kentucky","","0",""
"30128","0","1605 Worldwide - In","","39.084611","-84.724839","Transit Authority of Northern Kentucky","","0",""
"100690","0","Main at Banklick - Out","","39.002373","-84.625884","Transit Authority of Northern Kentucky","","0",""
"100450","0","Dixie at Fort Mitchell - In","","39.053282","-84.549734","Transit Authority of Northern Kentucky","","0",""
"30112","0","Elm at Kenner - Out","","39.093543","-84.549007","Transit Authority of Northern Kentucky","","0",""
"10527","0","Riviera at Fairfield - In","","39.100713","-84.487395","Transit Authority of Northern Kentucky","","0",""
"30114","0","Langley at Hargrave - In","","39.06115","-84.70527","Transit Authority of Northern Kentucky","","0",""
"10526","0","Riviera at Fairfield - Out","","39.100628","-84.487515","Transit Authority of Northern Kentucky","","0",""
"10529","0","Landmark at Riviera - Out","","39.09964","-84.485767","Transit Authority of Northern Kentucky","","0",""
"10528","0","Medical Arts - In","","39.1003","-84.4855","Transit Authority of Northern Kentucky","","0",""
"940","0","Winston at Howard Litzler - Out","","39.037717","-84.509016","Transit Authority of Northern Kentucky","","0",""
"942","0","W Grand at Taylor Mill - Out","","39.035691","-84.510862","Transit Authority of Northern Kentucky","","0",""
"943","0","Parkview at Promontory - Out","","39.034056","-84.511501","Transit Authority of Northern Kentucky","","0",""
"30119","0","16th at Monmouth - In","","39.084088","-84.484305","Transit Authority of Northern Kentucky","","0",""
"944","0","Taylor Mill at Mason - Out","","39.027639","-84.511918","Transit Authority of Northern Kentucky","","0",""
"100200","0","Dixie at Sunset - Out","","39.010502","-84.609229","Transit Authority of Northern Kentucky","","0",""
"945","0","Taylor Mill at Mason - In","","39.027916","-84.511662","Transit Authority of Northern Kentucky","","0",""
"100685","0","Main at Turfway - Out","","39.003658","-84.622961","Transit Authority of Northern Kentucky","","0",""
"946","0","Decoursey at E 39th - Out","","39.045205","-84.500382","Transit Authority of Northern Kentucky","","0",""
"8THISA","0","8th at Isabella","","39.086489","-84.497211","Transit Authority of Northern Kentucky","","0",""
"100445","0","Dixie at Highland Cemetery - In","","39.046739","-84.552039","Transit Authority of Northern Kentucky","","0",""
"30115","0","Central at 5th - Out","","39.0897","-84.4981","Transit Authority of Northern Kentucky","","0",""
"948","0","E 41st at Decoursey - Out","","39.042525","-84.499269","Transit Authority of Northern Kentucky","","0",""
"30118","0","5th at Clay Dayton - In","","39.115","-84.4699","Transit Authority of Northern Kentucky","","0",""
"100205","0","Dixie at Cave Run - Out","","39.008591","-84.611607","Transit Authority of Northern Kentucky","","0",""
"30117","0","5th at Bakewell - In","","39.085704","-84.515856","Transit Authority of Northern Kentucky","","0",""
"100260","0","Meijer Drive at Woodspoint - Out","","39.008334","-84.641221","Transit Authority of Northern Kentucky","","0",""
"100020","0","Johnson at Third - In - Out","","39.087932","-84.515858","Transit Authority of Northern Kentucky","","0",""
"100264","0","Ted Bushelman at Doering - Out","","39.01248","-84.646184","Transit Authority of Northern Kentucky","","0",""
"30101","0","Main at 4th Covington - Out","","39.085434","-84.517583","Transit Authority of Northern Kentucky","","0",""
"10734","0","S Park at Sanctuary Place - In","","39.088326","-84.708443","Transit Authority of Northern Kentucky","","0",""
"30100","0","NKU Kenton at Campbell - In","","39.031262","-84.467027","Transit Authority of Northern Kentucky","","0",""
"30103","0","ML Collins at US 27","","39.0279","-84.4521","Transit Authority of Northern Kentucky","","0",""
"10736","0","St Elizabeth Edgewood - Out","","39.0132","-84.5606","Transit Authority of Northern Kentucky","","0",""
"10735","0","NPI on Dudley - Out","","39.026","-84.5362","Transit Authority of Northern Kentucky","","0",""
"950","0","E 42nd at Decoursey - Out","","39.041621","-84.498542","Transit Authority of Northern Kentucky","","0",""
"10737","0","CVG Airport Terminal 3 - Out","","39.055376","-84.65336","Transit Authority of Northern Kentucky","","0",""
"951","0","Decoursey at E 43rd - Out","","39.040604","-84.497634","Transit Authority of Northern Kentucky","","0",""
"952","0","45th at Huntington - Out","","39.0373","-84.4948","Transit Authority of Northern Kentucky","","0",""
"953","0","Decoursey at E 45th - Out","","39.037455","-84.495812","Transit Authority of Northern Kentucky","","0",""
"30108","0","2233 Hanser","","39.056239","-84.522045","Transit Authority of Northern Kentucky","","0",""
"100255","0","99 Spiral - Out","","39.010516","-84.640181","Transit Authority of Northern Kentucky","","0",""
"100015","0","3rd at Main - Covington - In-Out","","39.087603","-84.517865","Transit Authority of Northern Kentucky","","0",""
"716","0","N FortThomas at Miller - Out","","39.07979","-84.44853","Transit Authority of Northern Kentucky","","0",""
"958","0","Huntington at E 41st - In","","39.042991","-84.496504","Transit Authority of Northern Kentucky","","0",""
"30104","0","Ky 18 at Hopeful - In","","39.0045","-84.6545","Transit Authority of Northern Kentucky","","0",""
"959","0","Huntington at E 39th - In","","39.044501","-84.497418","Transit Authority of Northern Kentucky","","0",""
"717","0","Horsebranch at Rhine Vly - Out","","39.017979","-84.555034","Transit Authority of Northern Kentucky","","0",""
"718","0","Horsebranch at Rhine Vly - In","","39.017809","-84.554979","Transit Authority of Northern Kentucky","","0",""
"719","0","Horsebranch at Orphanage - In","","39.02784","-84.544404","Transit Authority of Northern Kentucky","","0",""
"30106","0","I-471 and Southgate","","39.0648","-84.4623","Transit Authority of Northern Kentucky","","0",""
"100270","0","Merchant at Houston - Out","","39.007599","-84.652006","Transit Authority of Northern Kentucky","","0",""
"100030","0","RiverCenter at Madison - In-Out","","39.089502","-84.511848","Transit Authority of Northern Kentucky","","0",""
"100275","0","7563 Mall Road - Out","","39.000809","-84.653592","Transit Authority of Northern Kentucky","","0",""
"10503","0","E 11th at John - In","","39.085792","-84.488225","Transit Authority of Northern Kentucky","","0",""
"30332","0","Crosby at Magellan - In","","39.027385","-84.517586","Transit Authority of Northern Kentucky","","0",""
"10502","0","W 11th at York - In","","39.08493","-84.489807","Transit Authority of Northern Kentucky","","0",""
"10505","0","York at W 7th - In","","39.089988","-84.494256","Transit Authority of Northern Kentucky","","0",""
"30334","0","1600 Worldwide","","39.085949","-84.727372","Transit Authority of Northern Kentucky","","0",""
"960","0","Southern at Church - In","","39.0475","-84.5022","Transit Authority of Northern Kentucky","","0",""
"10504","0","E 11th at John - Out","","39.085524","-84.488459","Transit Authority of Northern Kentucky","","0",""
"30333","0","1600 Worldwide","","39.086266","-84.72746","Transit Authority of Northern Kentucky","","0",""
"961","0","Hanser at Highland - In","","39.0567","-84.5227","Transit Authority of Northern Kentucky","","0",""
"10507","0","York at E 9th - In","","39.087187","-84.491658","Transit Authority of Northern Kentucky","","0",""
"720","0","Horsebranch at Orphanage - Out","","39.027688","-84.544549","Transit Authority of Northern Kentucky","","0",""
"10506","0","York at W 8th - In","","39.08845","-84.492807","Transit Authority of Northern Kentucky","","0",""
"721","0","Turkeyfoot at Dixie - In","","39.032775","-84.567395","Transit Authority of Northern Kentucky","","0",""
"10509","0","Monmouth at E 11th - In","","39.086358","-84.487659","Transit Authority of Northern Kentucky","","0",""
"30330","0","DHL Airport - In","","39.033857","-84.657179","Transit Authority of Northern Kentucky","","0",""
"722","0","Turkeyfoot at Williams - In","","39.031659","-84.56624","Transit Authority of Northern Kentucky","","0",""
"10508","0","York at E 10th - In","","39.086083","-84.490608","Transit Authority of Northern Kentucky","","0",""
"100265","0","Florence Wal-Mart - Out","","39.009301","-84.650578","Transit Authority of Northern Kentucky","","0",""
"723","0","Turkeyfoot at Farmington - Out","","39.030924","-84.566073","Transit Authority of Northern Kentucky","","0",""
"724","0","Elizabeth at Turkeyfoot - Out","","39.029694","-84.566693","Transit Authority of Northern Kentucky","","0",""
"30339","0","Lake Park Drive - In","","39.017753","-84.525794","Transit Authority of Northern Kentucky","","0",""
"725","0","Turkeyfoot at Applewood - In","","39.029176","-84.56682","Transit Authority of Northern Kentucky","","0",""
"100025","0","River Center at IRS - In-Out","","39.088805","-84.514398","Transit Authority of Northern Kentucky","","0",""
"726","0","Turkeyfoot at Holiday - Out","","39.028959","-84.567101","Transit Authority of Northern Kentucky","","0",""
"727","0","Turkeyfoot at Yancey - Out","","39.028357","-84.567649","Transit Authority of Northern Kentucky","","0",""
"30336","0","3500 Langley Hebron - In","","39.06152","-84.71032","Transit Authority of Northern Kentucky","","0",""
"728","0","Turkeyfoot at Yancey - In","","39.0285","-84.567375","Transit Authority of Northern Kentucky","","0",""
"30335","0","Club Chef","","39.019776","-84.524023","Transit Authority of Northern Kentucky","","0",""
"729","0","Fraternity at Turkeyfoot - Out","","39.022492","-84.572616","Transit Authority of Northern Kentucky","","0",""
"10501","0","W 11th at York - Out","","39.084882","-84.489614","Transit Authority of Northern Kentucky","","0",""
"30338","0","Lake Park Drive - Out","","39.017626","-84.525746","Transit Authority of Northern Kentucky","","0",""
"10500","0","W 11th at Columbia - In","","39.084314","-84.490903","Transit Authority of Northern Kentucky","","0",""
"100480","0","Dixie at South Arlington - In","","39.068453","-84.528642","Transit Authority of Northern Kentucky","","0",""
"100240","0","Hansel at Richman - Out","","39.018705","-84.633993","Transit Authority of Northern Kentucky","","0",""
"100000","0","4th at Walnut - Cincinnati","","39.100286","-84.510904","Transit Authority of Northern Kentucky","","0",""
"10709","0","Burlington at Boone Aire - In","","39.008363","-84.664109","Transit Authority of Northern Kentucky","","0",""
"10708","0","Burlington at Zig Zag - In","","39.010611","-84.668292","Transit Authority of Northern Kentucky","","0",""
"10712","0","Service at Burlington - In","","39.002513","-84.65123","Transit Authority of Northern Kentucky","","0",""
"730","0","Turkeyfoot at College Park - Out","","39.02028","-84.573381","Transit Authority of Northern Kentucky","","0",""
"731","0","College Park at Turkeyfoot - In","","39.019883","-84.573223","Transit Authority of Northern Kentucky","","0",""
"732","0","Turkeyfoot at Barnwood - Out","","39.018212","-84.57493","Transit Authority of Northern Kentucky","","0",""
"733","0","Turkeyfoot at Barnwood - In","","39.018134","-84.574664","Transit Authority of Northern Kentucky","","0",""
"734","0","Dudley at Summit Hills CC - Out","","39.013674","-84.574653","Transit Authority of Northern Kentucky","","0",""
"735","0","Dudley at Summit Hills CC - In","","39.013732","-84.57458","Transit Authority of Northern Kentucky","","0",""
"100475","0","Dixie at St. Joseph - In","","39.066132","-84.530562","Transit Authority of Northern Kentucky","","0",""
"736","0","Dudley at 1600 Pensylvania - In","","39.012055","-84.572695","Transit Authority of Northern Kentucky","","0",""
"100235","0","StElizabeth Florence - Out","","39.015767","-84.629483","Transit Authority of Northern Kentucky","","0",""
"737","0","Dudley at Bernard - In","","39.010706","-84.57095","Transit Authority of Northern Kentucky","","0",""
"738","0","Dudley at Bernard - Out","","39.010521","-84.57078","Transit Authority of Northern Kentucky","","0",""
"739","0","Dudley at Lawrence - Out","","39.010236","-84.570242","Transit Authority of Northern Kentucky","","0",""
"10710","0","Burlington at Ridge - In","","39.006556","-84.658869","Transit Authority of Northern Kentucky","","0",""
"100490","0","Pike at Montague - In","","39.075316","-84.523336","Transit Authority of Northern Kentucky","","0",""
"100250","0","4999 Spiral - Out","","39.014209","-84.642299","Transit Authority of Northern Kentucky","","0",""
"100010","0","Bakewell at 3rd - Out","","39.087553","-84.518756","Transit Authority of Northern Kentucky","","0",""
"100495","0","Pike at Hermes - In","","39.076145","-84.522473","Transit Authority of Northern Kentucky","","0",""
"740","0","Dudley at Lawrence - In","","39.010352","-84.570291","Transit Authority of Northern Kentucky","","0",""
"NINPAT","0","9th at Patterson","","39.084549","-84.497162","Transit Authority of Northern Kentucky","","0",""
"741","0","Dudley at Madonna - Out","","39.009644","-84.569142","Transit Authority of Northern Kentucky","","0",""
"742","0","Dudley at Madonna - In","","39.00955","-84.568789","Transit Authority of Northern Kentucky","","0",""
"743","0","Dudley at Lee - Out","","39.008776","-84.567551","Transit Authority of Northern Kentucky","","0",""
"744","0","Dudley at Lee - In","","39.008811","-84.567451","Transit Authority of Northern Kentucky","","0",""
"100485","0","1250 West Pike - In","","39.071928","-84.525867","Transit Authority of Northern Kentucky","","0",""
"746","0","Dudley at Catherine - Out","","39.008282","-84.566195","Transit Authority of Northern Kentucky","","0",""
"747","0","Dudley at Edge Mar - Out","","39.007735","-84.564419","Transit Authority of Northern Kentucky","","0",""
"100245","0","16 Spiral Drive - Out","","39.017679","-84.641452","Transit Authority of Northern Kentucky","","0",""
"748","0","Dudley at Magnolia - Out","","39.006813","-84.562657","Transit Authority of Northern Kentucky","","0",""
"749","0","Dudley at Magnolia - In","","39.006961","-84.562735","Transit Authority of Northern Kentucky","","0",""
"100005","0","Race at 3rd - Out","","39.098507","-84.514014","Transit Authority of Northern Kentucky","","0",""
"100060","0","Pike at Main - Out","","39.078733","-84.516803","Transit Authority of Northern Kentucky","","0",""
"10372","0","Circleport at Olympic - Out","","39.051962","-84.631402","Transit Authority of Northern Kentucky","","0",""
"10130","0","W 3rd at Crescent - In","","39.087524","-84.524085","Transit Authority of Northern Kentucky","","0",""
"100065","0","550 Pike - Out","","39.077506","-84.519137","Transit Authority of Northern Kentucky","","0",""
"10371","0","Olympic at Mineola - In","","39.05292","-84.629574","Transit Authority of Northern Kentucky","","0",""
"750","0","Dudley at Tupman - Out","","39.00619","-84.561785","Transit Authority of Northern Kentucky","","0",""
"751","0","Dudley at Medical Village - Out","","39.006193","-84.559533","Transit Authority of Northern Kentucky","","0",""
"752","0","Dudley at Medical Village - In","","39.006244","-84.559666","Transit Authority of Northern Kentucky","","0",""
"753","0","Dudley at Charter Oak - In","","39.006114","-84.561063","Transit Authority of Northern Kentucky","","0",""
"754","0","Dudley at Lindsey - Out","","39.006598","-84.558191","Transit Authority of Northern Kentucky","","0",""
"755","0","Dudley at Lindsey - In","","39.006645","-84.558318","Transit Authority of Northern Kentucky","","0",""
"756","0","Dudley at Merten - Out","","39.007758","-84.555917","Transit Authority of Northern Kentucky","","0",""
"10132","0","617 W 3rd Covington - In","","39.087543","-84.520597","Transit Authority of Northern Kentucky","","0",""
"757","0","Dudley at Merten - In","","39.007885","-84.556003","Transit Authority of Northern Kentucky","","0",""
"10373","0","Circleport at Mineola - Out","","39.048591","-84.633425","Transit Authority of Northern Kentucky","","0",""
"10131","0","W 3rd at Philadelphia - In","","39.087544","-84.521557","Transit Authority of Northern Kentucky","","0",""
